Generated by http://opendatacommunities.org,2017-03-10T12:49:07+00:00
http://opendatacommunities.org/data/labour-force/unemployment/claimant-rate/by-age,"Claimant Count and JSA - Claimant rate, England, by District, LEP"
Reference period,2017 Jan
Measure (cell values): ,Claimant rate (%)(Percent)

,,http://opendatacommunities.org/def/concept/general-concepts/byage/1664
http://opendatacommunities.org/id/geography/administration/nmd/E07000179,South Oxfordshire E07000179,0.5
http://opendatacommunities.org/id/geography/administration/nmd/E07000126,South Ribble E07000126,1.3
http://opendatacommunities.org/id/geography/administration/nmd/E07000189,South Somerset E07000189,0.9
http://opendatacommunities.org/id/geography/administration/nmd/E07000196,South Staffordshire E07000196,1.1
http://opendatacommunities.org/id/geography/administration/md/E08000023,South Tyneside E08000023,4.5
http://opendatacommunities.org/id/geography/administration/lonb/E09000028,Southwark E09000028,2.5
http://opendatacommunities.org/id/geography/administration/nmd/E07000213,Spelthorne E07000213,1
http://opendatacommunities.org/id/geography/administration/nmd/E07000240,St Albans E07000240,0.8
http://opendatacommunities.org/id/geography/administration/nmd/E07000204,St Edmundsbury E07000204,1
http://opendatacommunities.org/id/geography/administration/md/E08000013,St. Helens E08000013,2.7
http://opendatacommunities.org/id/geography/administration/nmd/E07000197,Stafford E07000197,0.8
http://opendatacommunities.org/id/geography/administration/nmd/E07000198,Staffordshire Moorlands E07000198,0.8
http://opendatacommunities.org/id/geography/administration/nmd/E07000243,Stevenage E07000243,1.5
http://opendatacommunities.org/id/geography/administration/md/E08000007,Stockport E08000007,1.8
http://opendatacommunities.org/id/geography/administration/nmd/E07000221,Stratford-on-Avon E07000221,0.4
http://opendatacommunities.org/id/geography/administration/nmd/E07000082,Stroud E07000082,0.7
http://opendatacommunities.org/id/geography/administration/nmd/E07000205,Suffolk Coastal E07000205,0.7
http://opendatacommunities.org/id/geography/administration/md/E08000024,Sunderland E08000024,3.2
http://opendatacommunities.org/id/geography/administration/nmd/E07000214,Surrey Heath E07000214,0.6
http://opendatacommunities.org/id/geography/administration/lonb/E09000029,Sutton E09000029,1.9
http://opendatacommunities.org/id/geography/administration/nmd/E07000113,Swale E07000113,2.2
http://opendatacommunities.org/id/geography/administration/md/E08000008,Tameside E08000008,2.6
http://opendatacommunities.org/id/geography/administration/nmd/E07000199,Tamworth E07000199,1
http://opendatacommunities.org/id/geography/administration/nmd/E07000215,Tandridge E07000215,0.8
http://opendatacommunities.org/id/geography/administration/nmd/E07000190,Taunton Deane E07000190,1.2
http://opendatacommunities.org/id/geography/administration/nmd/E07000045,Teignbridge E07000045,1
http://opendatacommunities.org/id/geography/administration/nmd/E07000076,Tendring E07000076,2.9
http://opendatacommunities.org/id/geography/administration/nmd/E07000093,Test Valley E07000093,0.6
http://opendatacommunities.org/id/geography/administration/nmd/E07000083,Tewkesbury E07000083,0.9
http://opendatacommunities.org/id/geography/administration/nmd/E07000114,Thanet E07000114,3.4
http://opendatacommunities.org/id/geography/administration/nmd/E07000102,Three Rivers E07000102,0.9
http://opendatacommunities.org/id/geography/administration/nmd/E07000115,Tonbridge and Malling E07000115,0.9
http://opendatacommunities.org/id/geography/administration/nmd/E07000046,Torridge E07000046,1.3
http://opendatacommunities.org/id/geography/administration/lonb/E09000030,Tower Hamlets E09000030,2.2
http://opendatacommunities.org/id/geography/administration/md/E08000009,Trafford E08000009,1.6
http://opendatacommunities.org/id/geography/administration/nmd/E07000116,Tunbridge Wells E07000116,0.8
http://opendatacommunities.org/id/geography/administration/nmd/E07000077,Uttlesford E07000077,0.5
http://opendatacommunities.org/id/geography/administration/nmd/E07000180,Vale of White Horse E07000180,0.5
http://opendatacommunities.org/id/geography/administration/md/E08000036,Wakefield E08000036,1.9
http://opendatacommunities.org/id/geography/administration/md/E08000030,Walsall E08000030,2.9
http://opendatacommunities.org/id/geography/administration/lonb/E09000031,Waltham Forest E09000031,2.2
http://opendatacommunities.org/id/geography/administration/lonb/E09000032,Wandsworth E09000032,1.4
http://opendatacommunities.org/id/geography/administration/nmd/E07000222,Warwick E07000222,0.7
http://opendatacommunities.org/id/geography/administration/nmd/E07000103,Watford E07000103,1.3
http://opendatacommunities.org/id/geography/administration/nmd/E07000206,Waveney E07000206,3.1
http://opendatacommunities.org/id/geography/administration/nmd/E07000216,Waverley E07000216,0.5
http://opendatacommunities.org/id/geography/administration/nmd/E07000065,Wealden E07000065,0.7
http://opendatacommunities.org/id/geography/administration/nmd/E07000156,Wellingborough E07000156,1.7
http://opendatacommunities.org/id/geography/administration/nmd/E07000241,Welwyn Hatfield E07000241,1.1
http://opendatacommunities.org/id/geography/administration/nmd/E07000047,West Devon E07000047,0.8
http://opendatacommunities.org/id/geography/administration/nmd/E07000052,West Dorset E07000052,0.8
http://opendatacommunities.org/id/geography/administration/nmd/E07000127,West Lancashire E07000127,1.8
http://opendatacommunities.org/id/geography/administration/nmd/E07000142,West Lindsey E07000142,1.9
http://opendatacommunities.org/id/geography/administration/nmd/E07000181,West Oxfordshire E07000181,0.6
http://opendatacommunities.org/id/geography/administration/nmd/E07000191,West Somerset E07000191,1.2
http://opendatacommunities.org/id/geography/administration/lonb/E09000033,Westminster E09000033,1.4
http://opendatacommunities.org/id/geography/administration/nmd/E07000053,Weymouth and Portland E07000053,1.7
http://opendatacommunities.org/id/geography/administration/md/E08000010,Wigan E08000010,2.6
http://opendatacommunities.org/id/geography/administration/nmd/E07000094,Winchester E07000094,0.5
http://opendatacommunities.org/id/geography/administration/md/E08000015,Wirral E08000015,2
http://opendatacommunities.org/id/geography/administration/nmd/E07000217,Woking E07000217,0.6
http://opendatacommunities.org/id/geography/administration/md/E08000031,Wolverhampton E08000031,4.1
http://opendatacommunities.org/id/geography/administration/nmd/E07000237,Worcester E07000237,1.5
http://opendatacommunities.org/id/geography/administration/nmd/E07000229,Worthing E07000229,1.3
http://opendatacommunities.org/id/geography/administration/nmd/E07000238,Wychavon E07000238,0.9
http://opendatacommunities.org/id/geography/administration/nmd/E07000007,Wycombe E07000007,1.1
http://opendatacommunities.org/id/geography/administration/nmd/E07000128,Wyre E07000128,1.7
http://opendatacommunities.org/id/geography/administration/nmd/E07000239,Wyre Forest E07000239,1.3
